Division 1
Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23

Division 2
Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23

Division 3
Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23

Division 4
Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23
Plumtree 2 vs Burton Joyce,Plumtree 2 vs Beeston,,Burton Joyce vs Lowdham,Burton Joyce vs Gedling Colliery 2,,Sherwood Casuals vs Beeston,Lowdham vs Plumtree 2,Notts and Arnold Ams 2 vs Gedling Colliery 2,Lowdham vs Beeston,Lowdham vs Gedling Colliery 2,Gedling Colliery 2 vs Oxton,Beeston vs Sherwood Casuals,Beeston vs Notts and Arnold Ams 2,Notts and Arnold Ams 2 vs Oxton,Lowdham vs Notts and Arnold Ams 2,Plumtree 2 vs Sherwood Casuals,Notts and Arnold Ams 2 vs Beeston,Sherwood Casuals vs Plumtree 2,,Sherwood Casuals vs Burton Joyce,Beeston vs Gedling Colliery 2,Beeston vs Oxton,
Gedling Colliery 2 vs Lowdham,Notts and Arnold Ams 2 vs Burton Joyce,,Beeston vs Plumtree 2,Oxton vs Beeston,,Oxton vs Burton Joyce,Gedling Colliery 2 vs Notts and Arnold Ams 2,Sherwood Casuals vs Oxton,Gedling Colliery 2 vs Burton Joyce,Burton Joyce vs Notts and Arnold Ams 2,Beeston vs Lowdham,,Burton Joyce vs Plumtree 2,,,,Burton Joyce vs Oxton,,,Plumtree 2 vs Oxton,Lowdham vs Burton Joyce,Burton Joyce vs Sherwood Casuals,
Oxton vs Notts and Arnold Ams 2,Lowdham vs Oxton,,Oxton vs Gedling Colliery 2,Sherwood Casuals vs Lowdham,,Notts and Arnold Ams 2 vs Lowdham,Oxton vs Sherwood Casuals,Beeston vs Burton Joyce,Oxton vs Plumtree 2,,Notts and Arnold Ams 2 vs Sherwood Casuals,,Oxton vs Lowdham,,,,Lowdham vs Sherwood Casuals,,,Gedling Colliery 2 vs Beeston,Notts and Arnold Ams 2 vs Plumtree 2,Plumtree 2 vs Lowdham,
,Sherwood Casuals vs Gedling Colliery 2,,,Plumtree 2 vs Notts and Arnold Ams 2,,Gedling Colliery 2 vs Plumtree 2,Burton Joyce vs Beeston,,Sherwood Casuals vs Notts and Arnold Ams 2,,,,Gedling Colliery 2 vs Sherwood Casuals,,,,Plumtree 2 vs Gedling Colliery 2,,,,,,

Division 5
Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23

Division 6
Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23

Division 7
Week 1,Week 2,Week 3,Week 4,Week 5,Week 6,Week 7,Week 8,Week 9,Week 10,Week 11,Week 12,Week 13,Week 14,Week 15,Week 16,Week 17,Week 18,Week 19,Week 20,Week 21,Week 22,Week 23

